listing_id,suburb,property_type,bedrooms,floor_size_m2,list_date,sold_date,list_price,sold_price,status
L104375,Groenkloof,Apartment,1.0,63.0,2024-06-15,2024-07-20,R 1 121 000,"R1,121,000",Sold
L105531,Bryanston,House,6.0,427.0,2025-09-03,2025-10-05,12531000,R 12 527 000,Sold
L103632,Irene,House,3.0,267.0,2025-07-06,2025-08-04,5356000,R 5 253 000,Sold
L100962,Waterkloof  Ridge,Apartment,2.0,72.0,2026-03-15,2026-04-16,"R1,531,000",R 1 531 000,Sold
L105502,Waterkloof Ridge,House,1.0,183.0,2023-06-24,2023-08-17,"R4,469,000",R 4 392 000.00,Sold
L102510,Lynnwood,House,,518.0,2023-03-28,2023-05-17,11036000,R 11 036 000.00,Sold
L105738,Sandton,House,4.0,280.0,2023-10-20,2023-11-05,"R8,158,000",8158000,Sold
L104650,Bryanston,Apartment,3.0,130.0,2025-06-10,2025-06-14,R 3 609 000,"R3,563,000",Sold
L104708,Groenkloof,Apartment,2.0,66.0,2023-04-11,2023-05-15,R 1 128 000,R 1 047 000,Sold
L100359,Irene,House,2.0,170.0,2024-04-07,2024-05-19,"R2,818,000","R2,622,000",Sold
L101246,Irene,Apartment,1.0,,2024-02-03,2024-02-19,"R1,782,000",R 1 710 000.00,Sold
L103408,Faerie Glen,Apartment,2.0,,2025-08-19,2025-11-30,"R1,014,000",967000,Sold
L104250,Menlo Park,Apartment,1.0,48.0,2024-08-21,2024-09-24,R 1 111 000.00,R 1 093 000,Sold
L102415,WATERKLOOF RIDGE,Apartment,1.0,78.0,2025-12-19,2026-01-10,"R2,631,000","R2,506,000",Sold
L105686,Waterkloof,House,3.0,189.0,2023-12-02,2023-12-30,4165000,4005000,Sold
L103694,Rooihuiskraal,House,5.0,439.0,2026-03-04,2023-01-01,R 9 671 000.00,R 9 359 000,Sold
L105160,Sandton,House,3.0,175.0,2025-11-07,2025-12-09,"R7,385,000","R7,035,000",Sold
L102185,Groenkloof,Townhouse,2.0,155.0,2024-08-21,2024-09-30,R 3 346 000.00,"R3,011,000",Sold
L104122,  bryanston ,House,3.0,191.0,2026-02-03,,R 5 907 000.00,,Withdrawn
L102567,Waterkloof  Ridge,House,5.0,333.0,2023-10-19,2024-02-08,R 7 921 000.00,R 7 871 000.00,Sold
L103423,Lynnwood,House,,132.0,2024-12-30,2025-01-08,3144000,R 2 887 000,Sold
L102037,Waterkloof,House,3.0,223.0,2024-04-17,2024-06-02,5467000,R 5 144 000.00,Sold
L105193,Centurion,Apartment,1.0,153.0,2023-08-30,2023-10-17,R 2 304 000,R 2 291 000.00,Sold
L100772,Irene,House,5.0,318.0,2024-03-20,,R 6 000 000.00,,Withdrawn
L101284,  sandton ,Townhouse,2.0,80.0,2024-11-01,2024-12-04,R 2 753 000,R 2 753 000,Sold
L105619,Waterkloof,House,4.0,340.0,2023-01-09,2023-01-27,R 8 169 000.00,"R7,847,000",Sold
L103562,Sandton,House,2.0,203.0,2023-11-08,2023-12-29,5765000,R 5 516 000.00,Sold
L105788,Bryanston,Apartment,1.0,52.0,2025-12-25,2026-02-22,"R1,744,000",1642000,Sold
L102587,  groenkloof ,House,4.0,257.0,2023-08-25,2023-11-12,5121000,R 4 893 000.00,Sold
L105587,Brooklyn,House,1.0,134.0,2025-10-22,2025-10-31,3261000,R 3 097 000.00,Sold
L101414,Waterkloof Ridge,Apartment,1.0,85.0,2024-06-02,2024-07-07,R 2 018 000,"R1,950,000",Sold
L101234,Groenkloof,Apartment,2.0,115.0,2025-09-19,2025-11-12,2184000,"R2,078,000",Sold
L103970,Sandton,Apartment,1.0,69.0,2025-07-28,2025-09-01,R 2 318 000,R 2 279 000.00,Sold
L100435,Groenkloof,House,6.0,407.0,2024-02-22,2024-05-16,8564000,8466000,Sold
L101674,Rooihuiskraal,House,4.0,263.0,2025-02-20,2025-04-17,4212000,R 4 161 000.00,Sold
L103299,Waterkloof,House,1.0,140.0,2024-07-10,2024-08-20,R 3 736 000,R 3 503 000,Sold
L100365,Lynnwood,House,4.0,277.0,2026-02-04,,"R5,975,000",,Withdrawn
L101454,Menlo Park,Townhouse,2.0,159.0,2023-06-18,2023-07-09,2654000,"R2,654,000",Sold
L100231,Lynnwood,House,2.0,123.0,2024-01-08,2024-02-08,R 2 651 000,"R2,520,000",Sold
L105199,Faerie Glen,House,6.0,312.0,2025-06-20,,R 4 722 000,,Withdrawn
L100147,Faerie Glen,House,,521.0,2023-02-22,2023-03-06,R 8 885 000.00,R 8 835 000,Sold
L105367,Rooihuiskraal,Apartment,2.0,106.0,2025-05-25,2025-07-06,1546000,"R1,469,000",Sold
L103088,Faerie Glen,House,4.0,245.0,2025-04-12,,R 4 372 000.00,,Withdrawn
L104816,Brooklyn,Apartment,2.0,79.0,2025-03-24,,R 1 720 000,,Withdrawn
L103554,Brooklyn,House,4.0,231.0,2024-11-29,2025-02-27,R 5 258 000,R 4 910 000,Sold
L100407,Bryanston,House,3.0,197.0,2026-01-07,2026-02-04,R 5 883 000.00,R 5 370 000,Sold
L105645,Brooklyn,House,2.0,175.0,2024-04-06,2024-05-06,R 4 256 000,R 4 105 000.00,Sold
L103692,Waterkloof Ridge,Apartment,1.0,63.0,2024-04-15,2024-05-31,1633000,1591000,Sold
L103456,Sandton,House,5.0,,2025-07-28,2025-09-27,9757000,"R9,674,000",Sold
L102090,Menlo Park,House,6.0,360.0,2023-08-12,,R 8 650 000,,Withdrawn
L100086,Centurion,House,3.0,207.0,2024-01-21,2024-04-22,R 3 471 000.00,R 3 283 000.00,Sold
L103576,Bryanston,House,5.0,323.0,2023-10-30,2023-12-03,R 8 428 000,"R8,182,000",Sold
L103271,Irene,Apartment,1.0,60.0,2023-09-19,2023-11-12,R 997 000.00,"R941,000",Sold
L100844,Waterkloof Ridge,Apartment,1.0,107.0,2026-03-24,,"R3,541,000",,Withdrawn
L101031,Centurion,House,3.0,237.0,2025-06-27,2025-07-10,R 5 244 000,"R5,244,000",Sold
L103867,Brooklyn,Apartment,1.0,71.0,2024-08-02,2024-09-09,"R1,371,000",R 1 344 000,Sold
L104409,Groenkloof,House,3.0,241.0,2025-12-07,2026-01-25,"R6,011,000",R 5 716 000.00,Sold
L104118,Menlo Park,House,5.0,363.0,2026-01-14,2026-02-28,"R8,609,000",8457000,Sold
L102987,Faerie Glen,Townhouse,2.0,165.0,2024-05-02,2024-07-18,R 2 874 000,2808000,Sold
L104760,Faerie Glen,House,6.0,483.0,2026-02-26,2026-04-20,10020000,"R9,585,000",Sold
L102628,Brooklyn,House,3.0,217.0,2024-08-18,2024-09-16,"R4,595,000","R4,538,000",Sold
L103903,FAERIE GLEN,House,6.0,385.0,2025-08-15,2025-09-11,6393000,"R6,171,000",Sold
L103926,Faerie Glen,Apartment,1.0,83.0,2024-03-30,2024-07-09,1438000,R 1 357 000.00,Sold
L100855,Lynnwood,House,3.0,217.0,2025-12-16,2026-01-20,"R5,089,000",5059000,Sold
L103003,Centurion,House,2.0,145.0,2024-01-09,2024-05-08,2558000,"R2,439,000",Sold
L100078,Faerie Glen,House,1.0,101.0,2026-03-23,2026-04-10,"R2,315,000","R2,193,000",Sold
L102992,Brooklyn,House,4.0,320.0,2023-12-30,2024-01-17,6139000,R 6 139 000,Sold
L102247,Irene,House,5.0,354.0,2026-02-05,2026-06-04,R 8 518 000,R 8 213 000,Sold
L105994,Irene,House,2.0,193.0,2026-04-19,2026-06-09,R 4 511 000.00,R 4 414 000.00,Sold
L105995,Menlo Pk,Apartment,2.0,74.0,2023-05-18,2023-08-01,R 1 446 000.00,"R1,296,000",Sold
L105622,Centurion,House,3.0,211.0,2024-08-07,,R 4 203 000,,Withdrawn
L100758,Waterkloof,House,3.0,223.0,2024-10-22,2024-11-07,R 6 359 000.00,"R5,987,000",Sold
L104187,Waterkloof Ridge,House,6.0,521.0,2025-03-07,2025-03-25,R 13 679 000,R 13 168 000,Sold
L103355,Menlo Park,House,2.0,159.0,2024-02-07,2024-03-13,"R3,154,000","R3,085,000",Sold
L100788,Rooihuiskraal,Apartment,1.0,135.0,2024-08-19,2024-09-09,2048000,"R1,953,000",Sold
L102279,Centurion,House,4.0,225.0,2025-09-30,2025-11-06,"R5,044,000","R4,922,000",Sold
L103819,Bryanston,Townhouse,3.0,213.0,2024-03-19,2024-04-11,"R5,995,000",R 5 995 000,Sold
L104327,Centurion,House,3.0,268.0,2025-05-02,2025-06-07,R 5 360 000.00,R 5 255 000.00,Sold
L105074,  sandton ,Townhouse,3.0,147.0,2024-12-29,2025-03-31,R 4 722 000,R 4 607 000.00,Sold
L104863,Rooihuiskraal,House,5.0,315.0,2025-04-17,2025-05-13,R 4 695 000,R 4 583 000.00,Sold
L103631,Sandton,Townhouse,2.0,113.0,2026-03-20,2026-05-21,R 4 047 000,R 3 948 000.00,Sold
L100167,Rooihuiskraal,House,3.0,158.0,2025-04-04,2025-04-16,"R2,839,000","R2,508,000",Sold
L104800,Lynnwood,House,3.0,180.0,2023-11-16,2023-12-20,"R4,154,000",R 4 062 000,Sold
L102176,Lynnwood,Apartment,1.0,65.0,2025-07-17,,R 1 433 000.00,,Withdrawn
L100424,Irene,House,6.0,375.0,2023-03-17,2023-03-22,6946000,6739000,Sold
L100392,Irene,House,2.0,183.0,2024-11-08,2024-11-28,R 3 844 000,3544000,Sold
L104557,Centurion,House,3.0,160.0,2025-02-12,2025-04-06,"R3,113,000",3068000,Sold
L105774,Brooklyn,House,4.0,226.0,2023-11-27,2024-01-02,4760000,"R4,507,000",Sold
L102239,Faerie Glen,House,5.0,347.0,2025-02-02,2025-03-25,"R7,013,000",6528000,Sold
L100104,Rooihuiskraal,House,2.0,160.0,2023-09-15,2023-09-25,2176000,2082000,Sold
L102672,Lynnwood,Townhouse,3.0,176.0,2026-04-12,2026-05-01,R 4 261 000,R 4 240 000,Sold
L105591,Rooihuiskraal,House,4.0,298.0,2025-02-28,2025-04-01,3746000,R 3 572 000.00,Sold
L103787,Waterkloof Ridge,House,2.0,183.0,2024-08-05,2024-10-16,R 5 539 000,"R5,010,000",Sold
L102068,Brooklyn,House,5.0,285.0,2025-03-04,2025-03-30,7229000,R 6 788 000.00,Sold
L104112,Rooihuiskraal,House,4.0,264.0,2026-04-19,2026-04-30,R 4 917 000,"R4,646,000",Sold
L103493,Irene,Apartment,3.0,96.0,2025-11-10,2026-01-05,1829000,R 1 816 000.00,Sold
L101948,Waterkloof,House,3.0,198.0,2025-09-01,2025-11-12,5151000,"R4,957,000",Sold
L101459,Menlo Park,Apartment,1.0,,2025-02-27,2025-04-27,1604000,1604000,Sold
L101768,Waterkloof Ridge,Townhouse,2.0,126.0,2025-01-03,,4103000,,Withdrawn
L103298,Lynnwood,Apartment,1.0,,2026-04-26,2026-06-08,"R3,261,000",3081000,Sold
L100743,Waterkloof,House,4.0,270.0,2023-08-21,2023-09-05,"R6,837,000","R6,837,000",Sold
L103984,Menlo Park,Apartment,2.0,98.0,2023-01-28,2023-03-08,1796000,1786000,Sold
L105852,Waterkloof,House,3.0,223.0,2024-05-12,2024-06-25,R 6 039 000,R 5 951 000,Sold
L101587,Faerie Glen,Townhouse,1.0,163.0,2023-01-04,2023-03-17,2758000,2716000,Sold
L104726,Rooihuiskraal,Apartment,1.0,67.0,2024-04-02,2024-07-31,978000,R 976 000,Sold
L101731,Waterkloof,House,3.0,195.0,2025-12-08,2026-02-09,R 5 352 000,R 5 239 000,Sold
L105823,Groenkloof,Apartment,1.0,59.0,2024-05-09,2024-06-10,"R1,158,000",1121000,Sold
L104985,Menlo Park,House,,307.0,2025-12-09,2026-01-03,"R6,471,000","R6,289,000",Sold
L100182,Faerie Glen Ext,Apartment,,57.0,2025-08-24,2025-09-26,R 997 000,R 958 000.00,Sold
L101791,Brooklyn,House,2.0,155.0,2024-12-18,,"R3,311,000",,Withdrawn
L102355,Rooihuiskraal,Apartment,2.0,115.0,2024-03-05,,R 1 487 000,,Withdrawn
L101940,Brooklyn,House,6.0,433.0,2025-05-14,,R 9 152 000,,Withdrawn
L100702,Groenkloof,Townhouse,2.0,144.0,2025-10-09,2025-12-08,R 3 384 000,3308000,Sold
L102442,Groenkloof,House,5.0,352.0,2025-12-04,2026-01-10,R 8 116 000,R 7 575 000.00,Sold
L105760,Waterkloof,House,4.0,232.0,2023-11-20,2023-12-16,R 6 242 000.00,R 5 974 000.00,Sold
L100496,Lynnwood,House,6.0,401.0,2024-07-27,2024-09-24,9585000,R 9 231 000.00,Sold
L104750,Groenkloof,House,6.0,549.0,2024-10-09,2024-11-18,R 13 034 000,"R12,647,000",Sold
L100464,Irene,Apartment,2.0,137.0,2025-01-04,2025-01-23,"R2,463,000",2442000,Sold
L103951,  sandton ,Townhouse,2.0,209.0,2025-09-21,2025-11-23,"R6,994,000",R 6 616 000.00,Sold
L105283,Menlo Park,House,2.0,250.0,2025-05-25,2025-07-03,R 6 136 000,"R6,136,000",Sold
L100172,Brooklyn,House,3.0,192.0,2023-06-21,2023-07-10,4162000,R 3 903 000,Sold
L102020,  centurion ,House,6.0,422.0,2025-09-26,2025-10-15,8002000,R 7 694 000.00,Sold
L105861,Waterkloof,Townhouse,4.0,255.0,2023-12-30,2024-01-12,R 5 409 000.00,R 5 409 000,Sold
L103764,Waterkloof,House,6.0,495.0,2024-05-20,2024-07-03,"R13,516,000",R 13 124 000.00,Sold
L105443,Centurion,House,5.0,296.0,2023-10-01,2023-11-19,R 5 482 000,R 5 479 000,Sold
L102540,Faerie Glen,House,3.0,202.0,2025-05-04,2025-05-19,"R4,027,000","R3,814,000",Sold
L103121,Menlo Pk,Townhouse,3.0,192.0,2023-01-28,2023-02-07,R 3 946 000,R 3 854 000,Sold
L102009,Centurion,Apartment,1.0,95.0,2024-05-31,2024-06-23,R 1 757 000,1757000,Sold
L102260,Centurion,House,6.0,315.0,2024-09-04,2024-09-24,"R6,221,000",R 6 174 000,Sold
L103084,Rooihuiskraal,House,3.0,208.0,2024-08-16,2024-10-17,R 4 021 000,R 3 783 000,Sold
L102112,Groenkloof,Townhouse,1.0,143.0,2025-08-30,2025-10-03,2811000,R 2 540 000.00,Sold
L100900,Lynnwood,House,4.0,318.0,2024-06-08,2024-09-11,"R6,725,000",R 6 567 000.00,Sold
L101446,Sandton,Apartment,2.0,74.0,2025-09-05,2025-10-15,R 2 477 000.00,R 2 325 000.00,Sold
L101911,Groenkloof,House,3.0,241.0,2024-01-01,2024-01-31,4438000,R 4 298 000.00,Sold
L103542,Bryanston,House,4.0,260.0,2026-01-09,2026-02-26,R 6 471 000.00,"R6,471,000",Sold
L102697,Waterkloof,House,6.0,407.0,2025-01-16,2025-02-15,9879000,R 9 779 000,Sold
L105277,Centurion,House,4.0,292.0,2024-01-21,2024-01-29,5421000,R 4 932 000.00,Sold
L103662,Bryanston,House,3.0,231.0,2026-01-31,2026-02-09,"R6,565,000",R 6 416 000,Sold
L100741,Waterkloof Ridge,House,4.0,227.0,2025-12-28,2026-01-05,"R6,951,000",6851000,Sold
L102293,Brooklyn,House,,241.0,2026-03-17,2026-05-09,"R5,576,000",R 5 576 000,Sold
L102452,Centurion,House,2.0,192.0,2026-04-10,2026-08-06,R 3 812 000,R 3 739 000.00,Sold
L103802,Menlo Park,Apartment,1.0,67.0,2023-03-31,2023-06-18,1426000,1307000,Sold
L103852,Menlo Park,House,3.0,252.0,2026-03-07,2026-03-30,R 7 676 000.00,R 7 437 000,Sold
L104994,Irene,Apartment,2.0,91.0,2023-08-20,2023-09-09,1450000,1389000,Sold
L101206,  irene ,House,3.0,153.0,2025-08-16,2025-09-20,3277000,"R3,067,000",Sold
L100509,  waterkloof ridge ,Apartment,,106.0,2023-03-05,2023-04-04,2792000,"R2,792,000",Sold
L103716,Centurion,House,4.0,279.0,2023-12-17,2024-03-10,R 4 212 000.00,4107000,Sold
L105069,Faerie Glen,House,4.0,268.0,2026-01-14,2026-01-23,R 4 816 000.00,R 4 675 000.00,Sold
L103893,Faerie Glen,Townhouse,,85.0,2025-09-08,2025-09-21,"R1,410,000",1356000,Sold
L101764,Waterkloof Ridge,Apartment,2.0,,2024-01-05,2024-02-04,"R2,314,000",2132000,Sold
L105537,Irene,House,3.0,244.0,2023-08-21,2023-11-19,3790000,R 3 790 000,Sold
L101549,Brooklyn,House,,178.0,2024-07-23,2024-09-14,4084000,"R3,881,000",Sold
L103029,Menlo Park,House,3.0,183.0,2023-09-02,2023-09-13,R 3 672 000,R 3 620 000,Sold
L104607,Groenkloof,Townhouse,3.0,223.0,2023-12-04,2024-01-02,4162000,R 4 056 000.00,Sold
L102202,Bryanston,House,4.0,339.0,2025-07-07,2025-08-28,"R8,362,000",8103000,Sold
L102566,Waterkloof,Townhouse,,257.0,2023-12-26,2024-03-08,R 6 257 000.00,R 6 082 000.00,Sold
L103940,Waterkloof,Townhouse,1.0,139.0,2025-09-26,2025-10-05,"R3,754,000",R 3 754 000.00,Sold
L102044,Sandton,Townhouse,2.0,182.0,2025-10-07,2025-12-22,"R5,711,000",R 5 635 000.00,Sold
L100767,Waterkloof,House,3.0,161.0,2024-01-28,2024-03-04,"R4,641,000",4373000,Sold
L105962,Faerie Glen,Apartment,1.0,73.0,2024-07-04,2024-08-06,"R1,207,000","R1,196,000",Sold
L103774,Rooihuiskraal,Apartment,1.0,97.0,2024-09-11,2024-11-17,1464000,"R1,437,000",Sold
L103699,Lynnwood,House,2.0,130.0,2023-10-25,2023-10-30,"R2,612,000",R 2 581 000.00,Sold
L101508,Groenkloof,Apartment,2.0,95.0,2024-08-28,,R 1 909 000,,Withdrawn
L103134,Centurion,House,4.0,251.0,2023-05-06,2023-05-28,4330000,R 4 055 000,Sold
L103761,Menlo Park,House,3.0,157.0,2025-04-23,,R 3 849 000.00,,Withdrawn
L105948,Menlo Park,House,3.0,248.0,2025-09-19,2025-10-02,"R6,019,000",R 5 516 000.00,Sold
L100421,Waterkloof,House,2.0,174.0,2025-08-25,2025-09-07,"R4,381,000",R 4 381 000.00,Sold
L100123,Lynnwood,House,3.0,206.0,2025-06-14,,"R5,264,000",,Withdrawn
L105077,Waterkloof Ridge,House,2.0,175.0,2026-03-04,2026-04-04,6081000,R 6 015 000,Sold
L103864,Sandton,House,4.0,259.0,2023-03-03,2023-03-22,R 9 060 000,R 8 737 000,Sold
L103292,Irene,Apartment,1.0,98.0,2026-01-18,2026-02-19,R 1 996 000.00,R 1 974 000.00,Sold
L100819,Brooklyn,Townhouse,2.0,182.0,2024-12-19,2025-01-19,3664000,R 3 513 000,Sold
L101403,Menlo  Park,House,2.0,192.0,2025-05-23,2025-09-06,R 4 364 000,R 4 293 000,Sold
L101382,Faerie Glen,Townhouse,2.0,137.0,2026-01-28,2026-03-16,2424000,R 2 339 000.00,Sold
L102148,Rooihuiskraal,Apartment,2.0,90.0,2023-10-03,2023-10-24,R 1 019 000.00,R 977 000,Sold
L105141,Irene,House,4.0,308.0,2026-04-05,2026-05-06,R 7 751 000,R 6 843 000,Sold
L101575,Brooklyn,Townhouse,3.0,249.0,2025-08-05,2025-08-30,R 6 294 000.00,R 6 294 000.00,Sold
L101638,BROOKLYN,Apartment,1.0,76.0,2026-01-23,2026-03-25,1876000,R 1 836 000.00,Sold
L101795,Brooklyn,Apartment,,68.0,2024-12-11,2025-01-20,R 1 449 000.00,"R1,430,000",Sold
L103331,Brooklyn,House,6.0,354.0,2024-01-05,2024-02-12,"R8,915,000",R 8 557 000,Sold
L105882,Rooihuiskraal,Apartment,2.0,116.0,2023-08-01,2023-10-30,1117000,R 1 077 000,Sold
L105441,Bryanston,House,2.0,124.0,2025-12-02,,3885000,,Withdrawn
L100399,Lynnwood,Apartment,2.0,131.0,2025-07-10,2025-08-02,2888000,R 2 843 000,Sold
L103151,Irene,House,5.0,272.0,2025-10-04,2025-10-22,"R5,905,000",R 5 364 000,Sold
L102310,Sandton,Townhouse,2.0,128.0,2024-05-11,2024-05-26,"R3,972,000",R 3 807 000.00,Sold
L100882,Sandton,House,3.0,241.0,2024-01-30,2024-03-01,R 8 239 000,"R7,805,000",Sold
L103565,BRYANSTON,Apartment,1.0,77.0,2025-05-26,2025-08-08,R 2 288 000.00,2263000,Sold
L100553,Sandton,House,3.0,241.0,2026-02-20,2026-05-10,R 9 837 000.00,R 9 518 000,Sold
L101179,Groenkloof,House,4.0,240.0,2025-07-25,2025-08-22,R 5 974 000.00,5974000,Sold
L101352,Brooklyn,Townhouse,3.0,224.0,2024-05-16,2024-06-02,4774000,R 4 721 000.00,Sold
L104623,  bryanston ,Apartment,1.0,81.0,2023-08-05,2023-08-29,R 2 132 000,"R1,957,000",Sold
L105561,Menlo Park,House,6.0,373.0,2024-11-07,2024-12-19,R 7 910 000.00,7553000,Sold
L102130,Groenkloof,Apartment,,47.0,2023-01-31,2023-03-06,R 813 000.00,779000,Sold
L100982,Centurion,House,2.0,151.0,2026-04-05,2026-05-12,R 3 182 000,"R3,079,000",Sold
L100456,Sandton,House,3.0,198.0,2024-03-16,2024-04-07,R 7 387 000.00,7124000,Sold
L101486,Sandton,House,4.0,327.0,2025-02-01,2025-03-08,11229000,"R10,499,000",Sold
L101079,Menlo Park,Townhouse,3.0,175.0,2025-03-17,2025-05-01,"R3,891,000","R3,677,000",Sold
L101950,Sandton,Apartment,2.0,87.0,2025-11-17,2025-11-22,"R2,906,000",R 2 740 000.00,Sold
L105255,Bryanston,House,,347.0,2024-11-01,2025-01-09,11487000,"R11,293,000",Sold
L100689,Faerie Glen,House,3.0,157.0,2025-08-30,2025-12-27,R 2 714 000.00,R 2 560 000.00,Sold
L104825,Lynnwood,Apartment,1.0,103.0,2023-04-25,2023-06-30,R 1 914 000,R 1 914 000.00,Sold
L102429,Rooihuiskraal,Apartment,1.0,,2025-10-03,2025-11-27,"R1,029,000",1017000,Sold
L100641,Rooihuiskraal,Apartment,,70.0,2024-07-16,2024-08-22,R 915 000,R 825 000.00,Sold
L102392,Menlo Park,House,4.0,227.0,2026-04-19,,R 5 064 000,,Withdrawn
L102825,Centurion,Apartment,2.0,,2025-06-14,2025-08-24,R 1 836 000.00,"R1,836,000",Sold
L101953,Sandton,House,3.0,161.0,2025-03-24,2025-05-13,6494000,"R6,367,000",Sold
L103538,Groenkloof,Apartment,1.0,55.0,2025-04-28,2025-05-18,1333000,1314000,Sold
L104450,Bryanston,House,4.0,228.0,2025-01-10,2025-01-30,"R7,008,000",R 6 968 000,Sold
L103058,Groenkloof,House,3.0,187.0,2025-11-14,2025-11-25,R 4 256 000.00,R 4 256 000,Sold
L105653,Menlo Park,Apartment,1.0,50.0,2025-10-27,2025-11-07,1136000,R 1 136 000,Sold
L104574,Bryanston,Apartment,1.0,129.0,2024-03-10,2024-03-26,"R3,560,000","R3,288,000",Sold
L102710,Sandton,Apartment,1.0,80.0,2023-08-07,2023-09-04,R 1 973 000.00,"R1,933,000",Sold
L101083,Bryanston,House,4.0,174.0,2024-11-02,2024-12-17,R 6 005 000.00,R 6 005 000.00,Sold
L104531,Menlo Park,House,3.0,178.0,2025-01-24,2025-02-09,R 3 622 000.00,"R3,622,000",Sold
L105825,Groenkloof,House,5.0,358.0,2025-01-15,2025-01-24,8573000,R 7 927 000.00,Sold
L104198,Groenkloof,Apartment,2.0,105.0,2024-09-17,2024-10-14,"R2,208,000",2122000,Sold
L101884,Menlo Park,House,2.0,219.0,2023-09-25,2023-10-27,"R4,502,000",R 4 277 000,Sold
L104594,Groenkloof,Apartment,1.0,104.0,2023-07-28,2023-09-21,1991000,"R1,860,000",Sold
L100389,Bryanston,House,3.0,209.0,2023-10-30,2023-11-12,R 5 633 000.00,R 5 506 000,Sold
L102494,Bryanston,Apartment,1.0,71.0,2023-03-05,2023-04-01,R 1 951 000.00,"R1,872,000",Sold
L101851,Sandton,Apartment,1.0,158.0,2023-04-30,,R 4 930 000.00,,Withdrawn
L103036,IRENE,Townhouse,3.0,167.0,2023-02-25,2023-03-15,2937000,"R2,918,000",Sold
L104176,Irene,House,4.0,196.0,2024-02-25,2024-03-07,3958000,3722000,Sold
L103603,Brooklyn,House,3.0,216.0,2025-07-26,2025-08-22,5910000,"R5,539,000",Sold
L100845,Bryanston,House,4.0,226.0,2024-08-10,2024-09-29,R 6 495 000.00,R 6 237 000,Sold
L100542,Bryanston,Townhouse,3.0,223.0,2024-08-29,2024-10-13,R 6 330 000,6330000,Sold
L103724,Bryanston,Apartment,1.0,91.0,2023-06-25,2023-08-23,R 2 543 000.00,R 2 466 000.00,Sold
L100091,Centurion,House,4.0,273.0,2025-05-02,,"R5,400,000",,Withdrawn
L103679,Waterkloof,House,2.0,195.0,2024-09-09,2024-10-25,R 5 080 000.00,R 4 856 000,Sold
L105750,Waterkloof,Apartment,2.0,117.0,2023-02-26,2023-04-07,R 2 726 000.00,"R2,686,000",Sold
L103871,GROENKLOOF,Apartment,2.0,112.0,2024-05-19,2024-06-18,"R2,558,000",R 2 549 000,Sold
L104059,Rooihuiskraal,Townhouse,3.0,179.0,2025-07-04,2025-08-12,2827000,R 2 827 000,Sold
L101979,Groenkloof,House,5.0,411.0,2023-09-23,2023-12-24,R 8 166 000,R 7 842 000,Sold
L103244,Waterkloof Ridge,House,6.0,412.0,2026-03-13,2026-03-27,"R15,334,000",14306000,Sold
L105690,Faerie Glen,House,2.0,133.0,2023-04-12,2023-05-05,R 2 590 000.00,"R2,539,000",Sold
L103150,Waterkloof,House,3.0,163.0,2025-11-22,2025-12-21,R 4 479 000,4341000,Sold
L104997,Lynnwood,Apartment,,195.0,2024-07-28,2024-09-14,"R4,014,000","R3,834,000",Sold
L104183,Faerie Glen,House,6.0,494.0,2024-11-28,2024-12-19,R 8 322 000,R 8 222 000.00,Sold
L104441,Menlo Pk,House,3.0,216.0,2024-06-03,2024-08-25,"R5,471,000",R 5 360 000,Sold
L102964,Brooklyn,House,5.0,342.0,2025-09-16,2025-11-16,R 8 403 000,8403000,Sold
L103463,Brooklyn,House,6.0,406.0,2024-05-26,2024-06-11,R 9 182 000,R 9 182 000.00,Sold
L102529,Centurion,House,5.0,296.0,2023-08-30,2023-09-05,R 5 855 000,"R5,692,000",Sold
L105284,Groenkloof,Apartment,1.0,137.0,2024-07-11,2024-09-01,3253000,R 3 191 000,Sold
L101676,Centurion,House,3.0,277.0,2025-06-27,2025-09-03,5941000,R 5 908 000,Sold
L101048,Bryanston,House,6.0,372.0,2023-12-09,2023-12-29,R 10 664 000.00,10113000,Sold
L102949,Bryanston,House,3.0,218.0,2024-06-26,2024-07-14,"R6,165,000","R5,852,000",Sold
L101960,Irene,House,1.0,172.0,2024-10-10,2025-01-12,R 4 101 000.00,3973000,Sold
L102530,Irene,Apartment,3.0,78.0,2023-04-30,2023-07-18,R 1 291 000,1236000,Sold
L105807,Bryanston,House,,232.0,2024-03-29,2024-05-02,R 6 516 000.00,6258000,Sold
L105000,Groenkloof,Apartment,2.0,125.0,2023-10-19,2023-12-08,R 2 431 000,R 2 407 000,Sold
L104094,Groenkloof,Apartment,3.0,133.0,2025-06-09,2025-07-09,3144000,"R2,969,000",Sold
L100237,Rooihuiskraal,Apartment,2.0,68.0,2023-03-28,,"R898,000",,Withdrawn
L104229,Brooklyn,House,2.0,222.0,2024-05-04,2024-06-20,"R4,257,000",R 4 257 000.00,Sold
L104609,Sandton,Apartment,1.0,65.0,2026-02-05,2026-03-28,R 2 345 000,R 2 240 000.00,Sold
L101133,  centurion ,House,1.0,213.0,2024-05-26,2024-06-12,R 3 878 000,"R3,788,000",Sold
L102880,Groenkloof,Apartment,1.0,73.0,2023-06-23,2023-07-16,"R1,546,000",R 1 502 000,Sold
L101805,Centurion,Apartment,2.0,67.0,2025-08-12,2025-09-22,1287000,"R1,287,000",Sold
L105055,Brooklyn,Apartment,2.0,97.0,2025-12-09,2026-01-05,R 2 347 000,R 2 346 000.00,Sold
