listing_id,suburb,property_type,bedrooms,floor_size_m2,list_date,sold_date,status,list_price_zar,sold_price_zar
L103531,Waterkloof,Apartment,2,133.0,2025-01-25,2025-03-20,Sold,3342000.0,3342000.0
L103199,Sandton,House,1,160.0,2025-01-25,2025-03-04,Sold,5316000.0,5123000.0
L102075,Faerie Glen,House,6,421.0,2025-01-25,2025-04-25,Sold,7483000.0,7080000.0
L100727,Waterkloof,House,2,190.0,2025-01-25,2025-03-15,Sold,4299000.0,4299000.0
L105563,Groenkloof,House,3,,2025-01-26,,Withdrawn,4662000.0,
L100192,Waterkloof Ridge,House,4,228.0,2025-01-26,2025-03-11,Sold,6528000.0,6235000.0
L102646,Centurion,Apartment,1,80.0,2025-01-26,2025-02-06,Sold,1331000.0,1311000.0
L104190,Waterkloof,Townhouse,1,149.0,2025-01-26,2025-03-03,Sold,3778000.0,3627000.0
L104428,Brooklyn,House,5,326.0,2025-01-26,2025-02-16,Sold,7732000.0,7545000.0
L102543,Brooklyn,Townhouse,1,127.0,2025-01-26,2025-05-14,Sold,2995000.0,2995000.0
L103293,Faerie Glen,House,2,166.0,2025-01-27,2025-05-05,Sold,2783000.0,2523000.0
L100602,Sandton,House,4,260.0,2025-01-27,2025-03-13,Sold,9283000.0,8886000.0
L100369,Bryanston,Apartment,2,,2025-01-27,2025-03-13,Sold,1595000.0,1517000.0
L102093,Groenkloof,Townhouse,1,67.0,2025-01-28,,Withdrawn,1261000.0,
L104323,Waterkloof,Apartment,2,126.0,2025-01-28,2025-04-30,Sold,3000000.0,2954000.0
L100984,Groenkloof,House,3,171.0,2025-01-28,2025-02-23,Sold,3501000.0,3393000.0
L103337,Bryanston,House,1,153.0,2025-01-29,2025-03-17,Sold,4964000.0,4964000.0
L102139,Bryanston,House,3,247.0,2025-01-29,2025-02-05,Sold,7239000.0,7118000.0
L102480,Faerie Glen,House,3,188.0,2025-01-29,2025-03-20,Sold,3613000.0,3505000.0
L104638,Groenkloof,House,4,284.0,2025-01-29,2025-02-14,Sold,7956000.0,7585000.0
L102167,Lynnwood,Townhouse,4,252.0,2025-01-29,,Withdrawn,6042000.0,
L101789,Waterkloof,House,3,244.0,2025-01-29,2025-02-10,Sold,6128000.0,6000000.0
L101558,Centurion,Apartment,1,43.0,2025-01-30,,Withdrawn,825000.0,
L104605,Menlo Park,House,6,460.0,2025-01-30,2025-03-11,Sold,12023000.0,11208000.0
L100063,Rooihuiskraal,House,5,341.0,2025-01-30,2025-03-18,Sold,5348000.0,5129000.0
L104692,Centurion,House,5,359.0,2025-01-30,2025-02-22,Sold,7369000.0,7120000.0
L102522,Menlo Park,Townhouse,3,224.0,2025-01-31,2025-02-21,Sold,5050000.0,4664000.0
L100336,Waterkloof Ridge,House,4,212.0,2025-02-01,2025-03-04,Sold,6177000.0,5943000.0
L104402,Waterkloof,House,6,370.0,2025-02-01,2025-02-24,Sold,9413000.0,9413000.0
L105017,Faerie Glen,House,2,169.0,2025-02-01,2025-04-02,Sold,3095000.0,3053000.0
L101486,Sandton,House,4,327.0,2025-02-01,2025-03-08,Sold,11229000.0,10499000.0
L101977,Sandton,Townhouse,3,172.0,2025-02-01,2025-04-03,Sold,6743000.0,6371000.0
L105051,Lynnwood,House,3,203.0,2025-02-01,2025-02-28,Sold,4944000.0,4905000.0
L104720,Lynnwood,House,4,231.0,2025-02-02,2025-03-31,Sold,5681000.0,5142000.0
L100405,Bryanston,Apartment,1,96.0,2025-02-02,2025-04-04,Sold,2817000.0,2780000.0
L101105,Rooihuiskraal,House,6,412.0,2025-02-02,2025-03-04,Sold,6494000.0,6070000.0
L100323,Faerie Glen,House,5,440.0,2025-02-02,2025-02-27,Sold,8939000.0,8573000.0
L105192,Waterkloof Ridge,Apartment,1,79.0,2025-02-02,2025-04-16,Sold,2225000.0,2202000.0
L103579,Waterkloof,House,4,223.0,2025-02-02,,Withdrawn,6611000.0,
L101814,Bryanston,Apartment,1,80.0,2025-02-02,2025-02-22,Sold,2129000.0,2036000.0
L103831,Irene,House,2,172.0,2025-02-02,2025-03-23,Sold,3482000.0,3358000.0
L105432,Centurion,Apartment,2,148.0,2025-02-02,2025-03-15,Sold,2593000.0,2534000.0
L102239,Faerie Glen,House,5,347.0,2025-02-02,2025-03-25,Sold,7013000.0,6528000.0
L103466,Irene,House,4,192.0,2025-02-02,2025-02-16,Sold,3985000.0,3878000.0
L100173,Sandton,House,3,141.0,2025-02-02,2025-04-18,Sold,4680000.0,4231000.0
L100569,Faerie Glen,Townhouse,1,111.0,2025-02-02,2025-02-23,Sold,1583000.0,1491000.0
L100524,Waterkloof Ridge,House,4,242.0,2025-02-02,2025-02-18,Sold,7707000.0,7425000.0
L101145,Menlo Park,Apartment,1,63.0,2025-02-03,2025-04-29,Sold,1377000.0,1352000.0
L103786,Sandton,House,4,318.0,2025-02-03,2025-02-16,Sold,13061000.0,12518000.0
L100587,Menlo Park,Townhouse,2,126.0,2025-02-03,2025-03-18,Sold,2592000.0,2574000.0
L103520,Faerie Glen,Townhouse,3,206.0,2025-02-03,2025-06-03,Sold,3646000.0,3475000.0
L103911,Lynnwood,Apartment,2,104.0,2025-02-03,,Withdrawn,2138000.0,
L102692,Bryanston,House,3,217.0,2025-02-03,,Withdrawn,6400000.0,
L102331,Menlo Park,Apartment,2,125.0,2025-02-03,,Withdrawn,3224000.0,
L103485,Centurion,House,5,308.0,2025-02-04,2025-04-08,Sold,5207000.0,4929000.0
L100829,Brooklyn,Apartment,1,58.0,2025-02-04,2025-02-25,Sold,967000.0,909000.0
L101711,Menlo Park,Apartment,1,60.0,2025-02-05,2025-03-02,Sold,1150000.0,1101000.0
L100367,Centurion,House,4,277.0,2025-02-05,2025-02-16,Sold,5741000.0,5602000.0
L101213,Menlo Park,Apartment,1,83.0,2025-02-05,2025-02-19,Sold,1445000.0,1445000.0
L105156,Menlo Park,Townhouse,3,130.0,2025-02-05,2025-03-24,Sold,2726000.0,2726000.0
L104537,Bryanston,Apartment,1,73.0,2025-02-05,2025-03-24,Sold,2016000.0,2016000.0
L102764,Waterkloof,House,3,217.0,2025-02-06,2025-03-16,Sold,5698000.0,5649000.0
L102903,Sandton,House,4,284.0,2025-02-06,2025-03-09,Sold,10670000.0,9928000.0
L100229,Waterkloof Ridge,House,4,194.0,2025-02-06,2025-03-19,Sold,7568000.0,7099000.0
L101591,Waterkloof,Townhouse,6,345.0,2025-02-06,2025-02-20,Sold,9383000.0,8883000.0
L101189,Centurion,Apartment,2,101.0,2025-02-07,2025-03-23,Sold,1757000.0,1686000.0
L104815,Waterkloof,House,2,104.0,2025-02-07,2025-03-15,Sold,2932000.0,2878000.0
L101534,Waterkloof,House,2,,2025-02-08,2025-03-06,Sold,4275000.0,4104000.0
L103596,Bryanston,House,4,202.0,2025-02-08,2025-05-09,Sold,5818000.0,5651000.0
L101292,Faerie Glen,Apartment,1,84.0,2025-02-08,2025-03-09,Sold,1320000.0,1234000.0
L100411,Centurion,Apartment,2,83.0,2025-02-08,,Withdrawn,1750000.0,
L102533,Waterkloof,Townhouse,1,97.0,2025-02-08,2025-05-05,Sold,2779000.0,2779000.0
L100088,Groenkloof,House,6,391.0,2025-02-08,2025-03-16,Sold,8196000.0,7939000.0
L100398,Lynnwood,Apartment,2,200.0,2025-02-08,2025-05-17,Sold,3960000.0,3793000.0
L105224,Faerie Glen,House,6,574.0,2025-02-08,2025-04-08,Sold,9794000.0,9333000.0
L105027,Menlo Park,Apartment,1,66.0,2025-02-08,2025-04-07,Sold,1409000.0,1409000.0
L103479,Irene,Apartment,1,110.0,2025-02-09,2025-04-12,Sold,1879000.0,1733000.0
L104019,Centurion,Apartment,1,60.0,2025-02-09,,Withdrawn,935000.0,
L101670,Brooklyn,Townhouse,3,213.0,2025-02-09,2025-03-09,Sold,4984000.0,4766000.0
L101839,Centurion,House,,603.0,2025-02-09,2025-03-01,Sold,12080000.0,11042000.0
L102739,Irene,Apartment,3,197.0,2025-02-09,2025-02-23,Sold,3386000.0,3288000.0
L104746,Lynnwood,House,3,235.0,2025-02-10,2025-02-22,Sold,5111000.0,4744000.0
L102990,Rooihuiskraal,Townhouse,2,132.0,2025-02-10,2025-05-12,Sold,1846000.0,1760000.0
L101853,Rooihuiskraal,House,4,261.0,2025-02-10,2025-03-30,Sold,3804000.0,3433000.0
L100618,Waterkloof Ridge,House,5,368.0,2025-02-10,2025-02-20,Sold,11188000.0,10913000.0
L104477,Brooklyn,House,3,,2025-02-10,2025-03-16,Sold,3142000.0,3058000.0
L101646,Brooklyn,House,3,188.0,2025-02-10,2025-02-18,Sold,3880000.0,3783000.0
L100928,Irene,House,3,165.0,2025-02-11,2025-03-04,Sold,3161000.0,3160000.0
L104651,Rooihuiskraal,House,4,281.0,2025-02-11,2025-02-28,Sold,4785000.0,4528000.0
L105838,Lynnwood,Apartment,3,118.0,2025-02-11,2025-03-18,Sold,2161000.0,2122000.0
L101609,Lynnwood,Townhouse,3,115.0,2025-02-11,,Withdrawn,2059000.0,
L101599,Brooklyn,Apartment,2,117.0,2025-02-12,2025-03-12,Sold,2398000.0,2358000.0
L102453,Rooihuiskraal,Townhouse,4,263.0,2025-02-12,2025-03-29,Sold,3614000.0,3525000.0
L104557,Centurion,House,3,160.0,2025-02-12,2025-04-06,Sold,3113000.0,3068000.0
L105359,Bryanston,House,4,289.0,2025-02-12,2025-03-21,Sold,7536000.0,7083000.0
L103591,Menlo Park,House,2,132.0,2025-02-12,2025-04-14,Sold,3273000.0,2914000.0
L101169,Waterkloof Ridge,House,2,175.0,2025-02-12,2025-04-20,Sold,5365000.0,5300000.0
L105036,Bryanston,House,5,,2025-02-13,2025-02-23,Sold,10405000.0,10388000.0
L103440,Brooklyn,Apartment,1,105.0,2025-02-13,,Withdrawn,2321000.0,
L100310,Lynnwood,House,4,,2025-02-13,2025-03-12,Sold,4723000.0,4486000.0
L105260,Centurion,Apartment,2,198.0,2025-02-13,,Withdrawn,3386000.0,
L103587,Faerie Glen,House,4,189.0,2025-02-13,2025-05-24,Sold,3309000.0,3309000.0
L100837,Sandton,Apartment,1,51.0,2025-02-13,2025-03-06,Sold,1574000.0,1574000.0
L102036,Sandton,House,2,175.0,2025-02-13,,Withdrawn,5257000.0,
L102255,Faerie Glen,House,4,306.0,2025-02-14,2025-03-25,Sold,5701000.0,5655000.0
L105688,Rooihuiskraal,Apartment,2,89.0,2025-02-15,2025-03-21,Sold,1416000.0,1416000.0
L105016,Faerie Glen,House,3,251.0,2025-02-15,2025-03-03,Sold,5203000.0,5168000.0
L103482,Bryanston,Townhouse,2,170.0,2025-02-15,2025-03-13,Sold,5077000.0,4729000.0
L103167,Groenkloof,House,3,195.0,2025-02-15,2025-04-25,Sold,4446000.0,4313000.0
L104741,Brooklyn,Apartment,2,127.0,2025-02-15,2025-03-22,Sold,2719000.0,2699000.0
L100663,Waterkloof,Apartment,1,98.0,2025-02-16,,Withdrawn,2645000.0,
L101181,Waterkloof Ridge,House,4,242.0,2025-02-16,2025-03-29,Sold,7619000.0,7619000.0
L101564,Rooihuiskraal,House,5,376.0,2025-02-16,2025-03-21,Sold,6592000.0,6491000.0
L101372,Lynnwood,House,2,,2025-02-16,2025-03-10,Sold,4388000.0,4388000.0
L102828,Bryanston,House,4,238.0,2025-02-16,2025-03-13,Sold,7461000.0,7461000.0
L100258,Waterkloof,House,2,166.0,2025-02-17,2025-03-05,Sold,4663000.0,4513000.0
L103122,Menlo Park,Apartment,1,102.0,2025-02-17,2025-04-07,Sold,2146000.0,2131000.0
L104249,Rooihuiskraal,Townhouse,3,184.0,2025-02-17,2025-03-03,Sold,2796000.0,2677000.0
L101379,Lynnwood,House,3,203.0,2025-02-17,2025-03-24,Sold,4793000.0,4614000.0
L105604,Faerie Glen,House,3,208.0,2025-02-18,,Withdrawn,3787000.0,
L104991,Bryanston,Apartment,1,77.0,2025-02-18,2025-03-30,Sold,2044000.0,2044000.0
L100283,Brooklyn,House,3,272.0,2025-02-18,2025-02-27,Sold,5815000.0,5717000.0
L104666,Bryanston,House,3,189.0,2025-02-18,2025-04-11,Sold,5724000.0,5473000.0
L104771,Lynnwood,House,5,339.0,2025-02-18,,Withdrawn,7936000.0,
L100308,Brooklyn,House,3,162.0,2025-02-18,2025-03-08,Sold,4099000.0,3974000.0
L103433,Brooklyn,House,4,317.0,2025-02-18,2025-03-19,Sold,7019000.0,6813000.0
L103090,Bryanston,Apartment,1,,2025-02-18,2025-03-26,Sold,2647000.0,2592000.0
L103185,Waterkloof,Townhouse,3,169.0,2025-02-19,2025-04-17,Sold,4307000.0,4158000.0
L100883,Lynnwood,Apartment,1,71.0,2025-02-19,2025-04-09,Sold,1360000.0,1360000.0
L102372,Brooklyn,House,4,289.0,2025-02-19,2025-04-01,Sold,8422000.0,8261000.0
L105967,Brooklyn,House,3,201.0,2025-02-19,2025-04-19,Sold,4614000.0,4520000.0
L105819,Lynnwood,House,3,234.0,2025-02-19,2025-04-16,Sold,5801000.0,5140000.0
L104330,Waterkloof Ridge,House,4,,2025-02-19,2025-04-04,Sold,7025000.0,7025000.0
L101647,Rooihuiskraal,House,5,324.0,2025-02-19,2025-04-30,Sold,4540000.0,4168000.0
L105281,Brooklyn,Apartment,1,69.0,2025-02-19,,Withdrawn,1565000.0,
L101466,Lynnwood,House,5,,2025-02-19,2025-03-26,Sold,10553000.0,8996000.0
L105058,Irene,Townhouse,1,127.0,2025-02-20,2025-04-04,Sold,2791000.0,2535000.0
L102790,Bryanston,Townhouse,4,152.0,2025-02-20,,Withdrawn,3809000.0,
L103978,Faerie Glen,House,6,,2025-02-20,2025-04-26,Sold,7482000.0,7054000.0
L101674,Rooihuiskraal,House,4,263.0,2025-02-20,2025-04-17,Sold,4212000.0,4161000.0
L105811,Waterkloof,House,2,207.0,2025-02-20,2025-03-05,Sold,5380000.0,5056000.0
L102278,Bryanston,Townhouse,3,174.0,2025-02-20,2025-04-11,Sold,5777000.0,5688000.0
L100989,Rooihuiskraal,House,5,309.0,2025-02-20,2025-04-14,Sold,5755000.0,5472000.0
L104285,Groenkloof,House,4,288.0,2025-02-20,2025-03-28,Sold,6720000.0,6325000.0
L100800,Centurion,House,3,324.0,2025-02-21,2025-03-07,Sold,5962000.0,5903000.0
L104934,Centurion,House,3,197.0,2025-02-21,2025-03-16,Sold,3980000.0,3943000.0
L102490,Sandton,House,2,235.0,2025-02-21,2025-05-02,Sold,7696000.0,7472000.0
L100458,Rooihuiskraal,House,3,221.0,2025-02-22,2025-03-14,Sold,4365000.0,4286000.0
L102078,Brooklyn,Townhouse,2,193.0,2025-02-22,2025-03-20,Sold,4136000.0,4136000.0
L105330,Rooihuiskraal,Apartment,2,54.0,2025-02-22,2025-03-23,Sold,774000.0,741000.0
L101280,Menlo Park,Apartment,1,82.0,2025-02-22,2025-03-13,Sold,1695000.0,1646000.0
L105177,Waterkloof,Apartment,2,124.0,2025-02-22,2025-05-11,Sold,3544000.0,3434000.0
L105271,Bryanston,House,5,287.0,2025-02-22,2025-03-23,Sold,8088000.0,7946000.0
L104883,Menlo Park,Apartment,1,78.0,2025-02-22,2025-04-20,Sold,1896000.0,1794000.0
L100211,Irene,Apartment,1,85.0,2025-02-22,2025-05-24,Sold,1855000.0,1690000.0
L105025,Irene,Apartment,2,145.0,2025-02-23,2025-03-24,Sold,2942000.0,2876000.0
L100963,Waterkloof Ridge,House,5,,2025-02-23,2025-04-28,Sold,9809000.0,9697000.0
L105418,Waterkloof Ridge,Apartment,1,54.0,2025-02-23,2025-04-08,Sold,1465000.0,1434000.0
L105321,Centurion,House,4,264.0,2025-02-23,2025-03-17,Sold,5683000.0,5683000.0
L105342,Bryanston,House,1,151.0,2025-02-23,2025-03-22,Sold,4091000.0,3954000.0
L104137,Bryanston,Apartment,1,62.0,2025-02-23,2025-03-28,Sold,1787000.0,1678000.0
L105252,Brooklyn,House,,231.0,2025-02-23,2025-03-07,Sold,6162000.0,6162000.0
L105784,Brooklyn,Apartment,1,87.0,2025-02-24,2025-04-14,Sold,1980000.0,1932000.0
L103800,Waterkloof,House,4,313.0,2025-02-24,2025-03-17,Sold,6586000.0,6349000.0
L102955,Menlo Park,House,3,224.0,2025-02-25,2025-05-08,Sold,5342000.0,5236000.0
L103805,Groenkloof,Apartment,,127.0,2025-02-25,2025-04-28,Sold,2991000.0,2968000.0
L104836,Waterkloof,House,4,324.0,2025-02-25,2025-03-25,Sold,9286000.0,9286000.0
L104324,Groenkloof,House,6,497.0,2025-02-25,2025-03-11,Sold,10070000.0,9805000.0
L102360,Bryanston,House,3,184.0,2025-02-26,2025-03-31,Sold,4780000.0,4780000.0
L105153,Groenkloof,Apartment,1,85.0,2025-02-26,2025-04-03,Sold,1914000.0,1886000.0
L104297,Irene,House,6,334.0,2025-02-26,2025-05-03,Sold,7819000.0,7710000.0
L101197,Centurion,Townhouse,2,164.0,2025-02-26,2025-03-31,Sold,2639000.0,2639000.0
L103429,Bryanston,Apartment,2,83.0,2025-02-27,2025-03-19,Sold,2393000.0,2363000.0
L105885,Waterkloof,House,3,267.0,2025-02-27,,Withdrawn,7071000.0,
L101262,Menlo Park,House,4,230.0,2025-02-27,2025-03-21,Sold,5755000.0,5531000.0
L100748,Rooihuiskraal,House,6,388.0,2025-02-27,2025-03-20,Sold,6031000.0,5956000.0
L100139,Waterkloof,House,4,288.0,2025-02-27,2025-04-21,Sold,8739000.0,8739000.0
L104270,Sandton,Apartment,,71.0,2025-02-27,2025-04-03,Sold,2349000.0,2349000.0
L100817,Faerie Glen,House,4,279.0,2025-02-27,2025-05-30,Sold,4956000.0,4691000.0
L101459,Menlo Park,Apartment,1,,2025-02-27,2025-04-27,Sold,1604000.0,1604000.0
L105591,Rooihuiskraal,House,4,298.0,2025-02-28,2025-04-01,Sold,3746000.0,3572000.0
L105858,Faerie Glen,Apartment,1,94.0,2025-02-28,2025-05-08,Sold,1649000.0,1560000.0
L100853,Sandton,House,,268.0,2025-03-01,2025-03-22,Sold,9579000.0,9455000.0
L105504,Bryanston,Townhouse,1,119.0,2025-03-01,2025-04-01,Sold,3252000.0,3252000.0
L102941,Brooklyn,House,5,267.0,2025-03-01,2025-04-09,Sold,6850000.0,6485000.0
L101757,Sandton,House,,352.0,2025-03-01,2025-04-14,Sold,14879000.0,14879000.0
L100805,Waterkloof Ridge,Apartment,3,54.0,2025-03-01,2025-04-02,Sold,1543000.0,1503000.0
L104738,Waterkloof Ridge,Apartment,3,177.0,2025-03-01,,Withdrawn,4826000.0,
L102750,Brooklyn,Apartment,1,85.0,2025-03-01,2025-04-09,Sold,2174000.0,2174000.0
L101302,Rooihuiskraal,Apartment,2,115.0,2025-03-01,2025-03-20,Sold,1642000.0,1612000.0
L104014,Irene,Townhouse,3,125.0,2025-03-02,2025-04-27,Sold,2630000.0,2580000.0
L104474,Faerie Glen,House,4,307.0,2025-03-02,2025-03-29,Sold,4742000.0,4444000.0
L102740,Waterkloof Ridge,House,4,283.0,2025-03-02,2025-04-07,Sold,9830000.0,9754000.0
L103746,Brooklyn,Apartment,1,70.0,2025-03-02,2025-04-10,Sold,1943000.0,1935000.0
L105299,Waterkloof Ridge,Apartment,3,181.0,2025-03-02,2025-03-20,Sold,6037000.0,5805000.0
L100498,Menlo Park,House,3,227.0,2025-03-02,2025-03-25,Sold,5277000.0,5277000.0
L105813,Centurion,Townhouse,1,120.0,2025-03-03,2025-04-12,Sold,2344000.0,2282000.0
L101644,Groenkloof,Apartment,1,63.0,2025-03-03,2025-05-02,Sold,1212000.0,1189000.0
L105285,Waterkloof Ridge,House,,178.0,2025-03-03,2025-04-05,Sold,4977000.0,4929000.0
L100710,Sandton,House,6,596.0,2025-03-03,,Withdrawn,24677000.0,
L102068,Brooklyn,House,5,285.0,2025-03-04,2025-03-30,Sold,7229000.0,6788000.0
L102467,Irene,House,4,,2025-03-04,,Withdrawn,5043000.0,
L102571,Faerie Glen,Townhouse,2,158.0,2025-03-04,2025-05-01,Sold,2501000.0,2452000.0
L105754,Waterkloof,Apartment,2,140.0,2025-03-04,2025-03-30,Sold,3474000.0,3474000.0
L100953,Groenkloof,Apartment,1,60.0,2025-03-04,2025-04-22,Sold,1247000.0,1203000.0
L100660,Brooklyn,House,6,362.0,2025-03-05,2025-03-23,Sold,8356000.0,8169000.0
L101324,Menlo Park,Apartment,1,88.0,2025-03-05,2025-04-28,Sold,2043000.0,2043000.0
L102261,Sandton,House,6,357.0,2025-03-05,2025-03-11,Sold,12374000.0,12148000.0
L102544,Faerie Glen,House,4,235.0,2025-03-05,2025-03-30,Sold,3757000.0,3757000.0
L101581,Menlo Park,Apartment,1,58.0,2025-03-05,,Withdrawn,1248000.0,
L103004,Waterkloof,House,4,245.0,2025-03-05,2025-03-17,Sold,6906000.0,6593000.0
L100971,Waterkloof,House,3,166.0,2025-03-05,2025-03-15,Sold,4485000.0,4282000.0
L100381,Sandton,Apartment,1,56.0,2025-03-05,,Withdrawn,1584000.0,
L101603,Bryanston,Apartment,1,119.0,2025-03-06,2025-03-21,Sold,3317000.0,3226000.0
L103211,Centurion,House,6,410.0,2025-03-06,2025-03-09,Sold,8092000.0,7997000.0
L100364,Centurion,Apartment,1,97.0,2025-03-06,2025-04-06,Sold,1891000.0,1847000.0
L102440,Sandton,Apartment,2,67.0,2025-03-06,2025-04-28,Sold,1845000.0,1822000.0
L105191,Centurion,House,4,301.0,2025-03-06,2025-05-06,Sold,5516000.0,5317000.0
L102445,Irene,House,3,211.0,2025-03-06,2025-04-28,Sold,4341000.0,4113000.0
L100696,Centurion,House,3,182.0,2025-03-06,2025-04-19,Sold,3834000.0,3753000.0
L102585,Lynnwood,House,6,384.0,2025-03-06,2025-04-09,Sold,10399000.0,9661000.0
L103529,Faerie Glen,House,2,153.0,2025-03-07,2025-03-21,Sold,3025000.0,2813000.0
L105980,Faerie Glen,House,3,230.0,2025-03-07,2025-04-21,Sold,3874000.0,3740000.0
L105506,Groenkloof,House,2,,2025-03-07,2025-06-17,Sold,4175000.0,3975000.0
L102601,Centurion,House,4,259.0,2025-03-07,2025-04-20,Sold,5368000.0,5085000.0
L104187,Waterkloof Ridge,House,6,521.0,2025-03-07,2025-03-25,Sold,13679000.0,13168000.0
L100589,Waterkloof,House,6,440.0,2025-03-07,2025-04-05,Sold,13031000.0,12940000.0
L101057,Groenkloof,House,3,216.0,2025-03-07,2025-05-09,Sold,4215000.0,4158000.0
L100617,Menlo Park,Apartment,2,106.0,2025-03-07,2025-04-11,Sold,2584000.0,2450000.0
L101355,Waterkloof,House,1,111.0,2025-03-07,2025-04-14,Sold,3202000.0,3113000.0
L105864,Centurion,House,6,386.0,2025-03-07,,Withdrawn,8612000.0,
L101930,Centurion,House,4,202.0,2025-03-08,2025-05-16,Sold,4378000.0,4219000.0
L105403,Waterkloof Ridge,House,4,355.0,2025-03-08,,Withdrawn,10799000.0,
L105167,Centurion,Townhouse,3,197.0,2025-03-08,2025-03-22,Sold,3310000.0,3310000.0
L101428,Rooihuiskraal,Apartment,1,79.0,2025-03-08,2025-05-29,Sold,1045000.0,1000000.0
L100194,Groenkloof,House,3,159.0,2025-03-08,2025-04-10,Sold,3869000.0,3630000.0
L100559,Faerie Glen,House,5,299.0,2025-03-08,2025-06-11,Sold,5903000.0,5649000.0
L100049,Waterkloof Ridge,House,6,361.0,2025-03-08,2025-06-05,Sold,11519000.0,11519000.0
L101425,Lynnwood,House,3,188.0,2025-03-08,2025-05-08,Sold,4603000.0,4603000.0
L101649,Rooihuiskraal,Apartment,1,83.0,2025-03-09,2025-05-17,Sold,1137000.0,1126000.0
L103183,Groenkloof,Townhouse,2,126.0,2025-03-09,2025-05-19,Sold,3046000.0,2949000.0
L105012,Groenkloof,Apartment,2,127.0,2025-03-09,2025-04-03,Sold,2651000.0,2585000.0
L104793,Sandton,Townhouse,4,267.0,2025-03-09,2025-04-09,Sold,7301000.0,7250000.0
L104925,Menlo Park,House,,151.0,2025-03-09,2025-03-29,Sold,4395000.0,4182000.0
L105664,Groenkloof,Apartment,1,79.0,2025-03-09,2025-04-15,Sold,1727000.0,1727000.0
L104603,Centurion,Apartment,2,54.0,2025-03-09,2025-04-27,Sold,815000.0,802000.0
L103177,Menlo Park,House,5,356.0,2025-03-10,,Withdrawn,8258000.0,
L102426,Waterkloof,Apartment,2,96.0,2025-03-10,,Withdrawn,2533000.0,
L102610,Bryanston,House,4,219.0,2025-03-10,2025-04-29,Sold,5074000.0,5074000.0
L102599,Sandton,House,3,196.0,2025-03-10,2025-03-24,Sold,7311000.0,6619000.0
L105429,Irene,Townhouse,2,106.0,2025-03-11,,Withdrawn,2137000.0,
L103655,Waterkloof,Apartment,2,129.0,2025-03-11,2025-04-11,Sold,3401000.0,3266000.0
L101128,Centurion,Apartment,1,79.0,2025-03-11,2025-04-27,Sold,1494000.0,1465000.0
L102307,Lynnwood,Apartment,1,79.0,2025-03-11,2025-04-04,Sold,1612000.0,1612000.0
L101730,Sandton,Apartment,2,134.0,2025-03-11,2025-04-12,Sold,3558000.0,3497000.0
L102769,Sandton,House,3,,2025-03-11,2025-05-21,Sold,7876000.0,7876000.0
L103165,Centurion,House,3,164.0,2025-03-12,2025-05-11,Sold,3272000.0,3042000.0
L102649,Bryanston,Apartment,1,89.0,2025-03-12,2025-05-07,Sold,2490000.0,2401000.0
L102290,Sandton,Apartment,1,101.0,2025-03-12,2025-06-05,Sold,3417000.0,3340000.0
L104780,Brooklyn,House,1,122.0,2025-03-12,2025-05-07,Sold,2545000.0,2472000.0
L102141,Lynnwood,House,3,217.0,2025-03-14,2025-04-19,Sold,4830000.0,4830000.0
L101472,Waterkloof Ridge,House,3,268.0,2025-03-14,2025-04-08,Sold,7077000.0,6980000.0
L101576,Rooihuiskraal,Townhouse,2,142.0,2025-03-15,2025-03-28,Sold,1993000.0,1896000.0
L103533,Groenkloof,House,2,149.0,2025-03-15,2025-04-11,Sold,3233000.0,3200000.0
L104435,Irene,Townhouse,3,217.0,2025-03-15,2025-04-27,Sold,3940000.0,3862000.0
L101421,Faerie Glen,House,2,137.0,2025-03-16,2025-07-13,Sold,2280000.0,2220000.0
L105590,Lynnwood,House,3,214.0,2025-03-16,2025-05-23,Sold,4312000.0,4098000.0
L101623,Waterkloof,House,2,181.0,2025-03-16,2025-04-24,Sold,5518000.0,5304000.0
L102570,Waterkloof,Apartment,1,94.0,2025-03-17,2025-04-03,Sold,2297000.0,2297000.0
L101455,Waterkloof Ridge,House,4,240.0,2025-03-17,2025-05-19,Sold,8571000.0,8189000.0
L101079,Menlo Park,Townhouse,3,175.0,2025-03-17,2025-05-01,Sold,3891000.0,3677000.0
L100255,Centurion,Townhouse,1,106.0,2025-03-17,2025-05-01,Sold,2338000.0,2181000.0
L105394,Lynnwood,Apartment,2,76.0,2025-03-17,2025-05-17,Sold,1992000.0,1890000.0
L104931,Irene,Apartment,2,93.0,2025-03-17,2025-05-01,Sold,1989000.0,1910000.0
L103011,Bryanston,Apartment,1,78.0,2025-03-17,2025-05-25,Sold,2592000.0,2531000.0
L103394,Centurion,Apartment,2,107.0,2025-03-18,2025-05-06,Sold,2360000.0,2204000.0
L105054,Bryanston,House,5,334.0,2025-03-18,2025-04-23,Sold,8084000.0,7899000.0
L102194,Irene,Townhouse,3,189.0,2025-03-18,2025-04-08,Sold,3377000.0,3262000.0
L103028,Irene,House,5,392.0,2025-03-18,2025-05-16,Sold,7630000.0,7393000.0
L100555,Brooklyn,House,3,260.0,2025-03-18,2025-04-25,Sold,6911000.0,6811000.0
L102872,Waterkloof,House,4,361.0,2025-03-18,2025-04-18,Sold,11243000.0,11088000.0
L102218,Sandton,House,5,395.0,2025-03-18,2025-04-02,Sold,13782000.0,13635000.0
L103446,Centurion,House,1,133.0,2025-03-19,2025-04-25,Sold,3177000.0,3103000.0
